id,sender_id,receiver_id,amount,status,flowname,bankfees,timestamp,sender_age,receiver_age
646e4cb9fa912c1388293b8087a110ae,391e8609f6b62b2f0ea88e1a5f95428c,d548d56705a5d6b05bd17cb76e6885ba,4000.0,PaymentSucceededV0,06a380d2a2da7b3c0553297dd2b6c18c,0,2024-06-05 22:17:18.504825+00:00,83,54
4363ccbfd0ccd8ad9c046e84968de5e4,57ba12761fc02fbd9bb3591add512606,8a0196a0aa7dfddb3be27a6fa9186ef7,1000.0,PaymentSucceededV0,06a380d2a2da7b3c0553297dd2b6c18c,0,2024-06-22 19:02:35.473180+00:00,59,79
ac93767d712f3f73a2c9de037e9764af,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 19:13:52.775954+00:00,77,42
9ea34963f8aac0d11576f3856b8e0c4f,13cfa12c02b69a5013a43c9aa6ebf3d4,4a1c1702d56e493ba499c7b94be7d71f,4700.0,PaymentSucceededV0,06a380d2a2da7b3c0553297dd2b6c18c,0,2024-06-23 21:48:54.055563+00:00,84,17
b1a3a91adc6c36a0bde79cbf7230141c,a85f513489c378a12f7dd6c31b00f72e,f20f8ca80f83a2315f3252283660432e,18000.0,PaymentSucceededV0,e395101288f53121cee2480bc7f24c4b,7500,2024-06-20 08:55:44.494071+00:00,43,30
731b7d5652a3fb4dd9aaf96e2fd9e152,bf4e0bcc86b0aa817117d8db33b57fc6,0f3e32ae5e31bf5a59bd7e2a478ae67f,4500.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-03 14:41:43.330526+00:00,72,25
30a531602e0417e88993f7136d533e42,bf4e0bcc86b0aa817117d8db33b57fc6,0f3e32ae5e31bf5a59bd7e2a478ae67f,3000.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-03 14:05:06.431539+00:00,72,25
a4d613dadf93123483571db1703c8d43,bf4e0bcc86b0aa817117d8db33b57fc6,0f3e32ae5e31bf5a59bd7e2a478ae67f,2500.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-03 14:05:20.141812+00:00,72,25
69fb7015feb5fdf99afc3b6204130aad,bf4e0bcc86b0aa817117d8db33b57fc6,0f3e32ae5e31bf5a59bd7e2a478ae67f,4500.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-03 14:41:29.139499+00:00,72,25
b201b283bcab9da8253b28dce632696e,357496362b816d37e3bba786b8f8b2c5,917152af08683f090e57780f7e864077,4904.0,PaymentSucceededV0,e395101288f53121cee2480bc7f24c4b,0,2024-06-14 17:26:34.583690+00:00,47,34
690762ed2a192e762cf1ec59079b1793,357496362b816d37e3bba786b8f8b2c5,917152af08683f090e57780f7e864077,4905.0,PaymentSucceededV0,e395101288f53121cee2480bc7f24c4b,0,2024-06-14 17:22:18.792860+00:00,47,34
67397c3007c262013a250a1c40419bed,357496362b816d37e3bba786b8f8b2c5,917152af08683f090e57780f7e864077,4910.0,PaymentSucceededV0,e395101288f53121cee2480bc7f24c4b,0,2024-06-14 17:19:15.521491+00:00,47,34
c7e74b4d72408c84a55bd030a3ee109c,c56837bae84f8e32034c11d636ad3eee,7ec626e20b7c939cc57391c37a86cf90,999.0,PaymentSucceededV0,e395101288f53121cee2480bc7f24c4b,0,2024-06-15 16:23:24.065479+00:00,75,18
8da21d981a6142989bc67d3a0bff11a9,57ba12761fc02fbd9bb3591add512606,ccb70c869b45192051489854cbbb74bd,2000.0,PaymentSucceededV0,06a380d2a2da7b3c0553297dd2b6c18c,0,2024-06-22 16:56:11.770938+00:00,59,42
e09780f09f6c74cc52a243a51cba17c3,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 19:00:56.861437+00:00,77,42
94899cef49c42215008a4707c83ce817,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 19:05:14.566063+00:00,77,42
7c6c8cf180654b4eecebb1182fc79153,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 18:59:29.248445+00:00,77,42
b4a3679623887aa236fe69567daf6d27,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 19:08:46.995678+00:00,77,42
6b82c3adb157946d5fb79346c903575f,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 19:06:36.074762+00:00,77,42
d093f2d194ff1919901cce19ea2f6f75,9cde10a283f4c0e7d47d5e872e2a757d,68875fb5ba57030e9ecfeb674649217d,4600.0,PaymentSucceededV0,233046f509c582591ff83d0915e07895,0,2024-06-24 18:57:52.117977+00:00,77,42
